LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
17;tunasema;tu.na.se.ma.;t-t.u-u.n-n.a-a.s-s.e-e.m-m.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
17;yeyote;ye.yo.te.;y-y.e-e.y-y.o-o.t-t.e-e.;6;6;3;;1;CV.CV.CV.;0
17;alitakiwa;a.li.ta.ki.wa.;a-a.l-l.i-i.t-t.a-a.k-k.i-i.w-w.a-a.;9;9;5;;1;V.CV.CV.CV.CV.;0
17;zito;zi.to.;z-z.i-i.t-t.o-o.;4;4;2;;1;CV.CV.;0
17;wetu;we.tu.;w-w.e-e.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;kiatu;ki.a.tu.;k-k.i-i.a-a.t-t.u-u.;5;5;3;;1;CV.V.CV.;0
17;tulio;tu.li.o.;t-t.u-u.l-l.i-i.o-o.;5;5;3;;1;CV.CV.V.;0
17;aliwataka;a.li.wa.ta.ka.;a-a.l-l.i-i.w-w.a-a.t-t.a-a.k-k.a-a.;9;9;5;;1;V.CV.CV.CV.CV.;0
17;yetu;ye.tu.;y-y.e-e.t-t.u-u.;4;4;2;;1;CV.CV.;0
17;natamani;na.ta.ma.ni.;n-n.a-a.t-t.a-a.m-m.a-a.n-n.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
17;trekta;tre.kta.;t-t.r-r.e-e.k-k.t-t.a-a.;6;6;2;;1;CCV.CCV.;0
17;tulionao;tu.li.o.na.o.;t-t.u-u.l-l.i-i.o-o.n-n.a-a.o-o.;8;8;5;;1;CV.CV.V.CV.V.;0
17;kitoweo;ki.to.we.o.;k-k.i-i.t-t.o-o.w-w.e-e.o-o.;7;7;4;;1;CV.CV.CV.V.;0
17;natoa;na.to.a.;n-n.a-a.t-t.o-o.a-a.;5;5;3;;1;CV.CV.V.;0
17;sikutaka;si.ku.ta.ka.;s-s.i-i.k-k.u-u.t-t.a-a.k-k.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
17;tu;tu.;t-t.u-u.;2;2;1;;1;CV.;0
17;tu;tu.;t-t.u-u.;2;2;1;;1;CV.;0
17;mkate;mka.te.;m-m.k-k.a-a.t-t.e-e.;5;5;2;;1;CCV.CV.;0
17;msitu;msi.tu.;m-m.s-s.i-i.t-t.u-u.;5;5;2;;1;CCV.CV.;0
17;msituni;msi.tu.ni.;m-m.s-s.i-i.t-t.u-u.n-n.i-i.;7;7;3;;1;CCV.CV.CV.;0
17;mtaro;mta.ro.;m-m.t-t.a-a.r-r.o-o.;5;5;2;;1;CCV.CV.;0
17;mti;mti.;m-m.t-t.i-i.;3;3;1;;1;CCV.;0
17;mtini;mti.ni.;m-m.t-t.i-i.n-n.i-i.;5;5;2;;1;CCV.CV.;0
17;mto;mto.;m-m.t-t.o-o.;3;3;1;;1;CCV.;0
17;mtoni;mto.ni.;m-m.t-t.o-o.n-n.i-i.;5;5;2;;1;CCV.CV.;0
17;mtoto;mto.to.;m-m.t-t.o-o.t-t.o-o.;5;5;2;;1;CCV.CV.;0
17;mtu;mtu.;m-m.t-t.u-u.;3;3;1;;1;CCV.;0
17;mwetu;mwe.tu.;m-m.w-w.e-e.t-t.u-u.;5;5;2;;1;CCV.CV.;0
18;mmbu;;m-m.m-m.b-b.u-u.a-a.;5;4;1;;1;;0
18;habari;;h-h.a-a.b-b.a-a.r-r.i-i.;6;6;1;;0;;0
18;barabara;;b-b.a-a.r-r.a-a.b-b.a-a.r-r.a-a.;8;8;1;;0;;0
18;katiba;;k-k.a-a.t-t.i-i.b-b.a-a.;6;6;1;;0;;0
18;utaratibu;;u-u.t-t.a-a.r-r.a-a.t-t.i-i.b-b.u-u.;9;9;1;;0;;0
18;Oktoba;;o-o.k-k.t-t.o-o.b-b.a-a.;6;6;1;;0;;1
18;Nairobi;;n-n.a-a.i-i.r-r.o-o.b-b.i-i.;7;7;1;;0;;0
18;mbalimbali;;m-m.b-b.a-a.l-l.i-i.m-m.b-b.a-a.l-l.i-i.;10;10;1;;0;;0
18;mbinu;;m-m.b-b.i-i.n-n.u-u.;5;5;1;;0;;0
18;Mbeya;;m-m.b-b.e-e.y-y.a-a.;5;5;1;;0;;1
18;kumbukumbu;;k-k.u-u.m-m.b-b.u-u.k-k.u-u.m-m.b-b.u-u.;10;10;1;;0;;0
18;wanatambua;;w-w.a-a.n-n.a-a.t-t.a-a.m-m.b-b.u-u.a-a.;10;10;1;;0;;0
18;benki;;b-b.e-e.n-n.k-k.i-i.;5;5;1;;0;;0
18;aibu;a.i.bu.;a-a.i-i.b-b.u-u.;4;4;3;;1;V.V.CV.;0
18;asubuhi;a.su.bu.hi.;a-a.s-s.u-u.b-b.u-u.h-h.i-i.;7;7;4;;1;V.CV.CV.CV.;0
18;ba;ba.;b-b.a-a.;2;2;1;;1;CV.;0
18;baba;ba.ba.;b-b.a-a.b-b.a-a.;4;4;2;word_baba;1;CV.CV.;0
18;babu;ba.bu.;b-b.a-a.b-b.u-u.;4;4;2;;1;CV.CV.;0
18;bahari;ba.ha.ri.;b-b.a-a.h-h.a-a.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
18;baina;ba.i.na.;b-b.a-a.i-i.n-n.a-a.;5;5;3;;1;CV.V.CV.;0
18;baiskeli;ba.i.ske.li.;b-b.a-a.i-i.s-s.k-k.e-e.l-l.i-i.;8;8;4;;1;CV.V.CCV.CV.;0
18;barani;ba.ra.ni.;b-b.a-a.r-r.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
18;basi;ba.si.;b-b.a-a.s-s.i-i.;4;4;2;;1;CV.CV.;0
18;baya;ba.ya.;b-b.a-a.y-y.a-a.;4;4;2;;1;CV.CV.;0
18;be;be.;b-b.e-e.;2;2;1;;1;CV.;0
18;bei;be.i.;b-b.e-e.i-i.;3;3;2;;1;CV.V.;0
18;bi;bi.;b-b.i-i.;2;2;1;;1;CV.;0
18;bibi;bi.bi.;b-b.i-i.b-b.i-i.;4;4;2;;1;CV.CV.;0
18;bila;bi.la.;b-b.i-i.l-l.a-a.;4;4;2;;1;CV.CV.;0
18;bila;bi.la.;b-b.i-i.l-l.a-a.;4;4;2;;1;CV.CV.;0
18;binamu;bi.na.mu.;b-b.i-i.n-n.a-a.m-m.u-u.;6;6;3;;1;CV.CV.CV.;0
18;binti;bi.nti.;b-b.i-i.n-n.t-t.i-i.;5;5;2;;1;CV.CCV.;0
18;bo;bo.;b-b.o-o.;2;2;1;;1;CV.;0
18;bora;bo.ra.;b-b.o-o.r-r.a-a.;4;4;2;;1;CV.CV.;0
18;bu;bu.;b-b.u-u.;2;2;1;;1;CV.;0
18;buluu;bu.lu.u.;b-b.u-u.l-l.u-u.u-u.;5;5;3;;1;CV.CV.V.;0
18;bustani;bu.sta.ni.;b-b.u-u.s-s.t-t.a-a.n-n.i-i.;7;7;3;;1;CV.CCV.CV.;0
18;kabati;ka.ba.ti.;k-k.a-a.b-b.a-a.t-t.i-i.;6;6;3;;1;CV.CV.CV.;0
18;karibu;ka.ri.bu.;k-k.a-a.r-r.i-i.b-b.u-u.;6;6;3;;1;CV.CV.CV.;0
18;kibao;ki.ba.o.;k-k.i-i.b-b.a-a.o-o.;5;5;3;;1;CV.CV.V.;0
18;kiboko;ki.bo.ko.;k-k.i-i.b-b.o-o.k-k.o-o.;6;6;3;;1;CV.CV.CV.;0
18;kitabu;ki.ta.bu.;k-k.i-i.t-t.a-a.b-b.u-u.;6;6;3;;1;CV.CV.CV.;0
18;mababu;ma.ba.bu.;m-m.a-a.b-b.a-a.b-b.u-u.;6;6;3;;1;CV.CV.CV.;0
18;mababu;ma.ba.bu.;m-m.a-a.b-b.a-a.b-b.u-u.;6;6;3;;1;CV.CV.CV.;0
18;mabao;ma.ba.o.;m-m.a-a.b-b.a-a.o-o.;5;5;3;;1;CV.CV.V.;0
18;maktaba;ma.kta.ba.;m-m.a-a.k-k.t-t.a-a.b-b.a-a.;7;7;3;;1;CV.CCV.CV.;0
18;mraba;mra.ba.;m-m.r-r.a-a.b-b.a-a.;5;5;2;;1;CCV.CV.;0
18;sabuni;sa.bu.ni.;s-s.a-a.b-b.u-u.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
18;tabasamu;ta.ba.sa.mu.;t-t.a-a.b-b.a-a.s-s.a-a.m-m.u-u.;8;8;4;;1;CV.CV.CV.CV.;0
18;ubora;u.bo.ra.;u-u.b-b.o-o.r-r.a-a.;5;5;3;;1;V.CV.CV.;0
18;zambarau;za.m.ba.ra.u;z-z.a-a.m-m.b-b.a-a.r-r.a-a.u-u.;8;8;5;;1;CV.C.CV.CV.V;0
18;embe;e.mbe.;e-e.m-m.b-b.e-e.;4;4;2;;1;V.CCV.;0
18;bwawa;bwa.wa.;b-b.w-w.a-a.w-w.a-a.;5;5;2;;1;CCV.CV.;0
18;kubwa;ku.bwa.;k-k.u-u.b-b.w-w.a-a.;5;5;2;;1;CV.CCV.;0
18;makubwa;ma.ku.bwa.;m-m.a-a.k-k.u-u.b-b.w-w.a-a.;7;7;3;;1;CV.CV.CCV.;0
18;mikubwa;mi.ku.bwa.;m-m.i-i.k-k.u-u.b-b.w-w.a-a.;7;7;3;;1;CV.CV.CCV.;0
18;mkubwa;mku.bwa.;m-m.k-k.u-u.b-b.w-w.a-a.;6;6;2;;1;CCV.CCV.;0
18;wakubwa;wa.ku.bwa.;w-w.a-a.k-k.u-u.b-b.w-w.a-a.;7;7;3;;1;CV.CV.CCV.;0
19;moja;;m-m.o-o.j-j.a-a.;4;4;1;;0;;0
19;ajili;;a-a.j-j.i-i.l-l.i-i.;5;5;1;;0;;0
19;umoja;;u-u.m-m.o-o.j-j.a-a.;5;5;1;;0;;0
19;kijamii;;k-k.i-i.j-j.a-a.m-m.i-i.i-i.;7;7;1;;0;;0
19;mchezaji;;m-m.ch-C.e-e.z-z.a-a.j-j.i-i.;7;8;1;;0;;0
19;utekelezaji;;u-u.t-t.e-e.k-k.e-e.l-l.e-e.z-z.a-a.j-j.i-i.;11;11;1;;0;;0
19;ujao;;u-u.j-j.a-a.o-o.;4;4;1;;0;;0
19;akaja;a.ka.ja.;a-a.k-k.a-a.j-j.a-a.;5;5;3;;1;V.CV.CV.;0
19;atakuja;a.ta.ku.ja.;a-a.t-t.a-a.k-k.u-u.j-j.a-a.;7;7;4;;1;V.CV.CV.CV.;0
19;aje;a.je.;a-a.j-j.e-e.;3;3;2;;1;V.CV.;0
19;haja;ha.ja.;h-h.a-a.j-j.a-a.;4;4;2;;1;CV.CV.;0
19;hatujui;ha.tu.ju.i.;h-h.a-a.t-t.u-u.j-j.u-u.i-i.;7;7;4;;1;CV.CV.CV.V.;0
19;hawajui;ha.wa.ju.i.;h-h.a-a.w-w.a-a.j-j.u-u.i-i.;7;7;4;;1;CV.CV.CV.V.;0
19;hoja;ho.ja.;h-h.o-o.j-j.a-a.;4;4;2;;1;CV.CV.;0
19;hujui;hu.ju.i.;h-h.u-u.j-j.u-u.i-i.;5;5;3;;1;CV.CV.V.;0
19;ijayo;i.ja.yo.;i-i.j-j.a-a.y-y.o-o.;5;5;3;;1;V.CV.CV.;0
19;ijumaa;i.ju.ma.a.;i-i.j-j.u-u.m-m.a-a.a-a.;6;6;4;;1;V.CV.CV.V.;0
19;ja;ja.;j-j.a-a.;2;2;1;;1;CV.;0
19;jamaa;ja.ma.a.;j-j.a-a.m-m.a-a.a-a.;5;5;3;;1;CV.CV.V.;0
19;jamani;ja.ma.ni.;j-j.a-a.m-m.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;jana;ja.na.;j-j.a-a.n-n.a-a.;4;4;2;;1;CV.CV.;0
19;januari;ja.nu.a.ri.;j-j.a-a.n-n.u-u.a-a.r-r.i-i.;7;7;4;;1;CV.CV.V.CV.;0
19;jaribio;ja.ri.bi.o.;j-j.a-a.r-r.i-i.b-b.i-i.o-o.;7;7;4;;1;CV.CV.CV.V.;0
19;jaribu;ja.ri.bu.;j-j.a-a.r-r.i-i.b-b.u-u.;6;6;3;;1;CV.CV.CV.;0
19;je;je.;j-j.e-e.;2;2;1;;1;CV.;0
19;jema;je.ma.;j-j.e-e.m-m.a-a.;4;4;2;;1;CV.CV.;0
19;ji;ji.;j-j.i-i.;2;2;1;;1;CV.;0
19;jibu;ji.bu.;j-j.i-i.b-b.u-u.;4;4;2;;1;CV.CV.;0
19;jicho;ji.Co.;j-j.i-i.ch-C.o-o.;4;5;2;;1;CV.CV.;0
19;jijini;ji.ji.ni.;j-j.i-i.j-j.i-i.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;jikoni;ji.ko.ni.;j-j.i-i.k-k.o-o.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;jina;ji.na.;j-j.i-i.n-n.a-a.;4;4;2;;1;CV.CV.;0
19;jino;ji.no.;j-j.i-i.n-n.o-o.;4;4;2;;1;CV.CV.;0
19;jinsi;ji.nsi.;j-j.i-i.n-n.s-s.i-i.;5;5;2;;1;CV.CCV.;0
19;jioni;ji.o.ni.;j-j.i-i.o-o.n-n.i-i.;5;5;3;;1;CV.V.CV.;0
19;jirani;ji.ra.ni.;j-j.i-i.r-r.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;jiwe;ji.we.;j-j.i-i.w-w.e-e.;4;4;2;;1;CV.CV.;0
19;jo;jo.;j-j.o-o.;2;2;1;;1;CV.;0
19;joto;jo.to.;j-j.o-o.t-t.o-o.;4;4;2;;1;CV.CV.;0
19;ju;ju.;j-j.u-u.;2;2;1;;1;CV.;0
19;jua;ju.a.;j-j.u-u.a-a.;3;3;2;;1;CV.V.;0
19;julai;ju.la.i.;j-j.u-u.l-l.a-a.i-i.;5;5;3;;1;CV.CV.V.;0
19;juma;ju.ma.;j-j.u-u.m-m.a-a.;4;4;2;;1;CV.CV.;0
19;jumamosi;ju.ma.mo.si.;j-j.u-u.m-m.a-a.m-m.o-o.s-s.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
19;jumanne;ju.ma.nne.;j-j.u-u.m-m.a-a.n-n.n-n.e-e.;7;7;3;;1;CV.CV.CCV.;0
19;jumatano;ju.ma.ta.no.;j-j.u-u.m-m.a-a.t-t.a-a.n-n.o-o.;8;8;4;;1;CV.CV.CV.CV.;0
19;jumatatu;ju.ma.ta.tu.;j-j.u-u.m-m.a-a.t-t.a-a.t-t.u-u.;8;8;4;;1;CV.CV.CV.CV.;0
19;juni;ju.ni.;j-j.u-u.n-n.i-i.;4;4;2;;1;CV.CV.;0
19;juu;ju.u.;j-j.u-u.u-u.;3;3;2;;1;CV.V.;0
19;juzi;ju.zi.;j-j.u-u.z-z.i-i.;4;4;2;;1;CV.CV.;0
19;kijacho;ki.ja.Co.;k-k.i-i.j-j.a-a.ch-C.o-o.;6;7;3;;1;CV.CV.CV.;0
19;kijani;ki.ja.ni.;k-k.i-i.j-j.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;kijiji;ki.ji.ji.;k-k.i-i.j-j.i-i.j-j.i-i.;6;6;3;;1;CV.CV.CV.;0
19;kuja;ku.ja.;k-k.u-u.j-j.a-a.;4;4;2;;1;CV.CV.;0
19;kujua;ku.ju.a.;k-k.u-u.j-j.u-u.a-a.;5;5;3;;1;CV.CV.V.;0
19;kumjua;ku.mju.a.;k-k.u-u.m-m.j-j.u-u.a-a.;6;6;3;;1;CV.CCV.V.;0
19;majani;ma.ja.ni.;m-m.a-a.j-j.a-a.n-n.i-i.;6;6;3;;1;CV.CV.CV.;0
19;maji;ma.ji.;m-m.a-a.j-j.i-i.;4;4;2;;1;CV.CV.;0
19;majirani;ma.ji.ra.ni.;m-m.a-a.j-j.i-i.r-r.a-a.n-n.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
19;mchoraji;mCo.ra.ji.;m-m.ch-C.o-o.r-r.a-a.j-j.i-i.;7;8;3;;1;CCV.CV.CV.;0
19;miji;mi.ji.;m-m.i-i.j-j.i-i.;4;4;2;;1;CV.CV.;0
19;mijusi;mi.ju.si.;m-m.i-i.j-j.u-u.s-s.i-i.;6;6;3;;1;CV.CV.CV.;0
19;mji;mji.;m-m.j-j.i-i.;3;3;1;;1;CCV.;0
19;najua;na.ju.a.;n-n.a-a.j-j.u-u.a-a.;5;5;3;;1;CV.CV.V.;0
19;nije;ni.je.;n-n.i-i.j-j.e-e.;4;4;2;;1;CV.CV.;0
19;sijui;si.ju.i.;s-s.i-i.j-j.u-u.i-i.;5;5;3;;1;CV.CV.V.;0
19;tujue;tu.ju.e.;t-t.u-u.j-j.u-u.e-e.;5;5;3;;1;CV.CV.V.;0
19;tunajua;tu.na.ju.a.;t-t.u-u.n-n.a-a.j-j.u-u.a-a.;7;7;4;;1;CV.CV.CV.V.;0
19;uchoraji;u.Co.ra.ji.;u-u.ch-C.o-o.r-r.a-a.j-j.i-i.;7;8;4;;1;V.CV.CV.CV.;0
19;ujue;u.ju.e.;u-u.j-j.u-u.e-e.;4;4;3;;1;V.CV.V.;0
19;ulikuja;u.li.ku.ja.;u-u.l-l.i-i.k-k.u-u.j-j.a-a.;7;7;4;;1;V.CV.CV.CV.;0
19;unakuja;u.na.ku.ja.;u-u.n-n.a-a.k-k.u-u.j-j.a-a.;7;7;4;;1;V.CV.CV.CV.;0
19;waje;wa.je.;w-w.a-a.j-j.e-e.;4;4;2;;1;CV.CV.;0
19;wajua;wa.ju.a.;w-w.a-a.j-j.u-u.a-a.;5;5;3;;1;CV.CV.V.;0
19;wajukuu;wa.ju.ku.u.;w-w.a-a.j-j.u-u.k-k.u-u.u-u.;7;7;4;;1;CV.CV.CV.V.;0
19;wakaja;wa.ka.ja.;w-w.a-a.k-k.a-a.j-j.a-a.;6;6;3;;1;CV.CV.CV.;0
19;walikuja;wa.li.ku.ja.;w-w.a-a.l-l.i-i.k-k.u-u.j-j.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
19;wanajaribu;wa.na.ja.ri.bu.;w-w.a-a.n-n.a-a.j-j.a-a.r-r.i-i.b-b.u-u.;10;10;5;;1;CV.CV.CV.CV.CV.;0
19;wanakuja;wa.na.ku.ja.;w-w.a-a.n-n.a-a.k-k.u-u.j-j.a-a.;8;8;4;;1;CV.CV.CV.CV.;0
19;wanamaji;wa.na.ma.ji.;w-w.a-a.n-n.a-a.m-m.a-a.j-j.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
20;pipi;;p-p.i-i.p-p.i-i;4;4;1;;1;CV.;0
20;yupo;;y-y.u-u.p-p.o-o.;4;4;1;;0;;0
20;kipo;;k-k.i-i.p-p.o-o.;4;4;1;;0;;0
20;mapema;;m-m.a-a.p-p.e-e.m-m.a-a.;6;6;1;;0;;0
20;Hispania;;h-h.i-i.s-s.p-p.a-a.n-n.i-i.a-a.;8;8;1;;0;;0
20;hospitali;;h-h.o-o.s-s.p-p.i-i.t-t.a-a.l-l.i-i.;9;9;1;;0;;0
20;kupambana;;k-k.u-u.p-p.a-a.m-m.b-b.a-a.n-n.a-a.;9;9;1;;0;;0
20;ipo;;i-i.p-p.o-o.;3;3;1;;0;;0
20;lipo;;l-l.i-i.p-p.o-o.;4;4;1;;0;;0
20;upo;;u-u.p-p.o-o.;3;3;1;;0;;0
20;kampuni;;k-k.a-a.m-m.p-p.u-u.n-n.i-i.;7;7;1;;0;;0
20;amempa;;a-a.m-m.e-e.m-m.p-p.a-a.;6;6;1;;0;;0
20;akapewa;a.ka.pe.wa.;a-a.k-k.a-a.p-p.e-e.w-w.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;akipata;a.ki.pa.ta.;a-a.k-k.i-i.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;alimpa;a.li.mpa.;a-a.l-l.i-i.m-m.p-p.a-a.;6;6;3;;1;V.CV.CCV.;0
20;alipata;a.li.pa.ta.;a-a.l-l.i-i.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;alipelekwa;a.li.pe.le.kwa.;a-a.l-l.i-i.p-p.e-e.l-l.e-e.k-k.w-w.a-a.;10;10;5;;1;V.CV.CV.CV.CCV.;0
20;alipewa;a.li.pe.wa.;a-a.l-l.i-i.p-p.e-e.w-w.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;alipo;a.li.po.;a-a.l-l.i-i.p-p.o-o.;5;5;3;;1;V.CV.CV.;0
20;alipokuwa;a.li.po.ku.wa.;a-a.l-l.i-i.p-p.o-o.k-k.u-u.w-w.a-a.;9;9;5;;1;V.CV.CV.CV.CV.;0
20;amepewa;a.me.pe.wa.;a-a.m-m.e-e.p-p.e-e.w-w.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;apate;a.pa.te.;a-a.p-p.a-a.t-t.e-e.;5;5;3;;1;V.CV.CV.;0
20;aprili;a.pri.li.;a-a.p-p.r-r.i-i.l-l.i-i.;6;6;3;;1;V.CCV.CV.;0
20;atapewa;a.ta.pe.wa.;a-a.t-t.a-a.p-p.e-e.w-w.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;chupa;Cu.pa.;ch-C.u-u.p-p.a-a.;4;5;2;;1;CV.CV.;0
20;hapa;ha.pa.;h-h.a-a.p-p.a-a.;4;4;2;;1;CV.CV.;0
20;hapo;ha.po.;h-h.a-a.p-p.o-o.;4;4;2;;1;CV.CV.;0
20;ikapata;i.ka.pa.ta.;i-i.k-k.a-a.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;ilipewa;i.li.pe.wa.;i-i.l-l.i-i.p-p.e-e.w-w.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;imepata;i.me.pa.ta.;i-i.m-m.e-e.p-p.a-a.t-t.a-a.;7;7;4;;1;V.CV.CV.CV.;0
20;ipi;i.pi.;i-i.p-p.i-i.;3;3;2;;1;V.CV.;0
20;japo;ja.po.;j-j.a-a.p-p.o-o.;4;4;2;;1;CV.CV.;0
20;jipya;ji.pya.;j-j.i-i.p-p.y-y.a-a.;5;5;2;;1;CV.CCV.;0
20;jumapili;ju.ma.pi.li.;j-j.u-u.m-m.a-a.p-p.i-i.l-l.i-i.;8;8;4;;1;CV.CV.CV.CV.;0
20;kikapu;ki.ka.pu.;k-k.i-i.k-k.a-a.p-p.u-u.;6;6;3;;1;CV.CV.CV.;0
20;kipaji;ki.pa.ji.;k-k.i-i.p-p.a-a.j-j.i-i.;6;6;3;;1;CV.CV.CV.;0
20;kipi;ki.pi.;k-k.i-i.p-p.i-i.;4;4;2;;1;CV.CV.;0
20;kipimo;ki.pi.mo.;k-k.i-i.p-p.i-i.m-m.o-o.;6;6;3;;1;CV.CV.CV.;0
20;kipya;ki.pya.;k-k.i-i.p-p.y-y.a-a.;5;5;2;;1;CV.CCV.;0
20;kompyuta;ko.mpyu.ta.;k-k.o-o.m-m.p-p.y-y.u-u.t-t.a-a.;8;8;3;;1;CV.CCCV.CV.;0
20;kukupa;ku.ku.pa.;k-k.u-u.k-k.u-u.p-p.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kumpa;ku.mpa.;k-k.u-u.m-m.p-p.a-a.;5;5;2;;1;CV.CCV.;0
20;kumpata;ku.mpa.ta.;k-k.u-u.m-m.p-p.a-a.t-t.a-a.;7;7;3;;1;CV.CCV.CV.;0
20;kunipa;ku.ni.pa.;k-k.u-u.n-n.i-i.p-p.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kupata;ku.pa.ta.;k-k.u-u.p-p.a-a.t-t.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kupika;ku.pi.ka.;k-k.u-u.p-p.i-i.k-k.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kupima;ku.pi.ma.;k-k.u-u.p-p.i-i.m-m.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kupokea;ku.po.ke.a.;k-k.u-u.p-p.o-o.k-k.e-e.a-a.;7;7;4;;1;CV.CV.CV.V.;0
20;kutupa;ku.tu.pa.;k-k.u-u.t-t.u-u.p-p.a-a.;6;6;3;;1;CV.CV.CV.;0
20;kuwapa;ku.wa.pa.;k-k.u-u.w-w.a-a.p-p.a-a.;6;6;3;;1;CV.CV.CV.;0
20;lipi;li.pi.;l-l.i-i.p-p.i-i.;4;4;2;;1;CV.CV.;0
20;matope;ma.to.pe.;m-m.a-a.t-t.o-o.p-p.e-e.;6;6;3;;1;CV.CV.CV.;0
20;mepesi;me.pe.si.;m-m.e-e.p-p.e-e.s-s.i-i.;6;6;3;;1;CV.CV.CV.;0
20;mpira;mpi.ra.;m-m.p-p.i-i.r-r.a-a.;5;5;2;;1;CCV.CV.;0
20;mpya;mpya.;m-m.p-p.y-y.a-a.;4;4;1;;1;CCCV.;0
20;nilipo;ni.li.po.;n-n.i-i.l-l.i-i.p-p.o-o.;6;6;3;;1;CV.CV.CV.;0
20;nilipokuwa;ni.li.po.ku.wa.;n-n.i-i.l-l.i-i.p-p.o-o.k-k.u-u.w-w.a-a.;10;10;5;;1;CV.CV.CV.CV.CV.;0
20;pa;pa.;p-p.a-a.;2;2;1;;1;CV.;0
20;paa;pa.a.;p-p.a-a.a-a.;3;3;2;;1;CV.V.;0
20;paka;pa.ka.;p-p.a-a.k-k.a-a.;4;4;2;;1;CV.CV.;0
20;pale;pa.le.;p-p.a-a.l-l.e-e.;4;4;2;;1;CV.CV.;0
20;pamoja;pa.mo.ja.;p-p.a-a.m-m.o-o.j-j.a-a.;6;6;3;;1;CV.CV.CV.;0
20;papa;pa.pa.;p-p.a-a.p-p.a-a.;4;4;2;;1;CV.CV.;0
20;pato;pa.to.;p-p.a-a.t-t.o-o.;4;4;2;;1;CV.CV.;0
20;pazia;pa.zi.a.;p-p.a-a.z-z.i-i.a-a.;5;5;3;;1;CV.CV.V.;0
20;pazuri;pa.zu.ri.;p-p.a-a.z-z.u-u.r-r.i-i.;6;6;3;;1;CV.CV.CV.;0
20;pe;pe.;p-p.e-e.;2;2;1;;1;CV.;0
20;peke;pe.ke.;p-p.e-e.k-k.e-e.;4;4;2;;1;CV.CV.;0
20;pekee;pe.ke.e.;p-p.e-e.k-k.e-e.e-e.;5;5;3;;1;CV.CV.V.;0
20;pepe;pe.pe.;p-p.e-e.p-p.e-e.;4;4;2;;1;CV.CV.;0
20;pepo;pe.po.;p-p.e-e.p-p.o-o.;4;4;2;;1;CV.CV.;0
20;pesa;pe.sa.;p-p.e-e.s-s.a-a.;4;4;2;;1;CV.CV.;0
20;pi;pi.;p-p.i-i.;2;2;1;;1;CV.;0
20;pia;pi.a.;p-p.i-i.a-a.;3;3;2;;1;CV.V.;0
20;piano;pi.a.no.;p-p.i-i.a-a.n-n.o-o.;5;5;3;;1;CV.V.CV.;0
20;picha;pi.Ca.;p-p.i-i.ch-C.a-a.;4;5;2;;1;CV.CV.;0
20;po;po.;p-p.o-o.;2;2;1;;1;CV.CV.CV.;0
20;polisi;po.li.si.;p-p.o-o.l-l.i-i.s-s.i-i.;6;6;3;;1;CV.CV.CV.;0
20;porini;po.ri.ni.;p-p.o-o.r-r.i-i.n-n.i-i.;6;6;3;;1;CV.;0
20;pu;pu.;p-p.u-u.;2;2;1;;1;CV.V.;0
20;pua;pu.a.;p-p.u-u.a-a.;3;3;2;;1;CV.CV.CV.;0
20;tulipo;tu.li.po.;t-t.u-u.l-l.i-i.p-p.o-o.;6;6;3;;1;CV.CV.CV.CV.;0
20;tumepata;tu.me.pa.ta.;t-t.u-u.m-m.e-e.p-p.a-a.t-t.a-a.;8;8;4;;1;CV.CV.;0
20;tupo;tu.po.;t-t.u-u.p-p.o-o.;4;4;2;;1;CV.CV.;0
