LESSON;ORTHOGRAPHY;PHONOLOGY;GPMATCH;NB GRAPH;NB LET;NB SYLL;AUDIOFILE NAME;IS WORD;SYLLABIC STRUCTURE;PROPER NAME
;poussin;;p-p.ou-u.ss-s.in-5;;;;Word_poussin;;;0
;requin;;r-R.e-*.qu-k.in-5;;;;Word_requin;;;0
;chemin;;ch-S.e-*.m-m.in-5;;;;Wod_chemin;;;0
;sapin;;s-s.a-a.p-p.in-5;;;;Word_sapin;;;0
;venin;;v-v.e-*.n-n.in-5;;;;Word_venin;;;0
;impoli;;im-5.p-p.o-o.l-l.i-i;;;;Word_impoli;;;0
;invité;;in-5.v-v.i-i.t-t.é-e;;;;Word_invitsym002;;;0
;instant;;in-5.s-s.t-t.an-@.t-#;;;;Word_instant;;;0
;pingouin;;p-p.in-5.g-g.ou-u.in-5;;;;Word_pingouin;;;0
;simple;;s-s.im-5.p-p.l-l.e-#;;;;Word_simple;;;0
;chagrin;;ch-S.a-a.g-g.r-R.in-5;;;;Word_chagrin;;;0
;timbre;;t-t.im-5.b-b.r-R.e-#;;;;Word_timbre;;;0
;colles;;c-k.o-o.ll-l.e-#.s-#;;;;-;;;0
;jardin;;j-Z.a-a.r-R.d-d.in-5;;;;Word_jardin;;;0
;magasin;;m-m.a-a.g-g.a-a.s-z.in-5;;;;Word_magasin;;;0
;romarin;;r-R.o-o.m-m.a-a.r-R.in-5;;;;Word_romarin;;;0
;impossible;;im-5.p-p.o-o.ss-s.i-i.b-b.l-l.e-#;;;;Word_impossible;;;0
;invisible;;in-5.v-v.i-i.s-z.i-i.b-b.l-l.e-#;;;;Word_invisible;;;0
;instrument;;in-5.s-s.t-t.r-R.u-y.m-m.en-@.t-#;;;;Word_instrument;;;0
;glisse;;g-g.l-l.i-i.ss-s.e-#;;;;-;;;0
;acheté;;a-a.ch-S.e-*.t-t.é-e;;;;-;;;0
;patins;;p-p.a-a.t-t.in-5.s-#;;;;-;;;0
;colle;;c-k.o-o.ll-l.e-#;;;;-;;;0
;poussins;;p-p.ou-u.ss-s.in-5.s-#;;;;-;;;0
;coquins;;c-k.o-o.qu-k.in-5.s-#;;;;-;;;0
;poursuivent;;p-p.ou-u.r-R.s-s.u-8.i-i.v-v.ent-#;;;;-;;;0
;pins;;p-p.in-5.s-#;;;;-;;;0
;lutin;;l-l.u-y.t-t.in-5;;;;-;;;0
;grimpe;;g-g.r-R.im-5.p-p.e-#;;;;-;;;0
;pommes;;p-p.o-o.mm-m.e-#.s-#;;;;-;;;0
;chimpanzé;;ch-S.im-5.p-p.an-@.z-z.é-e;;;;-;;;0
;mandarin;;m-m.an-@.d-d.a-a.r-R.in-5;;;;-;;;0
;pépie;;p-p.é-e.p-p.i-i.e-#;;;;-;;;0
;monte;;m-m.on-§.t-t.e-#;;;;-;;;0
;sapins;;s-s.a-a.p-p.in-5.s-#;;;;-;;;0
;broute;;b-b.r-R.ou-u.t-t.e-#;;;;-;;;0
;foi;;f-f.oi-wa;;;;-;;;0
;quoi;;qu-k.oi-wa;;;;Word_quoi;;;0
;loi;;l-l.oi-wa;;;;-;;;0
;moi;;m-m.oi-wa;;;;Word_moi;;;0
;roi;;r-R.oi-wa;;;;Word_roi;;;0
;soi;;s-s.oi-wa;;;;Word_soi;;;0
;toi;;t-t.oi-wa;;;;Word_toi;;;0
;oie;;oi-wa.e-#;;;;Word_oie;;;0
;noir;;n-n.oi-wa.r-R;;;;Word_noir;;;0
;pois;;p-p.oi-wa.s-#;;;;-;;;0
;poil;;p-p.oi-wa.l-l;;;;Word_poil;;;0
;choix;;ch-S.oi-wa.x-#;;;;Word_choix;;;0
;soir;;s-s.oi-wa.r-R;;;;Word_soir;;;0
;voir;;v-v.oi-wa.r-R;;;;Word_voir;;;0
;avoir;;a-a.v-v.oi-wa.r-R;;;;Word_avoir;;;0
;besoin;;b-b.e-*.s-z.oin-w5;;;;Word_besoin;;;0
;boisson;;b-b.oi-wa.ss-s.on-§;;;;Word_boisson;;;0
;boire;;b-b.oi-wa.r-R.e-#;;;;Word_boire;;;0
;poisson;;p-p.oi-wa.ss-s.on-§;;;;Word_poisson;;;0
;poison;;p-p.oi-wa.s-z.on-§;;;;Word_poison;;;0
;poire;;p-p.oi-wa.r-R.e-#;;;;Word_poire ;;;0
;voisin;;v-v.oi-wa.s-z.in-5;;;;Word_voisin;;;0
;bonsoir;;b-b.on-§.s-s.oi-wa.r-R;;;;Word_bonsoir;;;0
;étoile;;é-e.t-t.oi-wa.l-l.e-#;;;;Word_sym002toile;;;0
;couloir;;c-k.ou-u.l-l.oi-wa.r-R;;;;Word_couloir;;;0
;loisir;;l-l.oi-wa.s-z.i-i.r-R;;;;-;;;0
;miroir;;m-m.i-i.r-R.oi-wa.r-R;;;;Word_miroir;;;0
;pouvoir;;p-p.ou-u.v-v.oi-wa.r-R;;;;Word_pouvoir;;;0
;pourquoi;;p-p.ou-u.r-R.qu-k.oi-wa;;;;Word_pourquoi;;;0
;poivre;;p-p.oi-wa.v-v.r-R.e-#;;;;-;;;0
;revoir;;r-R.e-*.v-v.oi-wa.r-R;;;;-;;;0
;savoir;;s-s.a-a.v-v.oi-wa.r-R;;;;Word_savoir;;;0
;tiroir;;t-t.i-i.r-R.oi-wa.r-R;;;;Word_tiroir;;;0
;croissant;;c-k.r-R.oi-wa.ss-s.an-@.t-#;;;;Word_croissant;;;0
;coiffure;;c-k.oi-wa.ff-f.u-y.r-R.e-#;;;;Word_coiffure;;;0
;passoire;;p-p.a-a.ss-s.oi-wa.r-R.e-#;;;;Word_passoire ;;;0
;pivoine;;p-p.i-i.v-v.oi-wa.n-n.e-#;;;;Word_pivoine ;;;0
;pleuvoir;;p-p.l-l.eu-2.v-v.oi-wa.r-R;;;;Word_pleuvoir ;;;0
;voiture;;v-v.oi-wa.t-t.u-y.r-R.e-#;;;;Word_voiture ;;;0
;voisine;;v-v.oi-wa.s-z.i-i.n-n.e-#;;;;Word_voisine;;;0
;framboise;;f-f.r-R.am-@.b-b.oi-wa.s-z.e-#;;;;Word_framboise ;;;0
;victoire;;v-v.i-i.c-k.t-t.oi-wa.r-R.e-#;;;;Word_victoire;;;0
;croisement;;c-k.r-R.oi-wa.s-z.e-#.m-m.en-@.t-#;;;;Word_croisement ;;;0
;maladroit;;m-m.a-a.l-l.a-a.d-d.r-R.oi-wa.t-#;;;;Word_maladroit;;;0
;patinoire;;p-p.a-a.t-t.i-i.n-n.oi-wa.r-R.e-#;;;;Word_patinoire;;;0
;moutons;;m-m.ou-u.t-t.on-§.s-#;;;;-;;;0
;endort;;en-@.d-d.o-o.r-R.t-#;;;;-;;;0
;broutent;;b-b.r-R.ou-u.t-t.ent-#;;;;-;;;0
;foin;;f-f.oin-w5;;;;Word_foin;;;0
;labrador;;l-l.a-a.b-b.r-R.a-a.d-d.o-o.r-R;;;;-;;;0
;aboie;;a-a.b-b.oi-wa.e-#;;;;-;;;0
;Antoine;;an-@.t-t.oi-wa.n-n.e-#;;;;-;;;0
;partons;;p-p.a-a.r-R.t-t.on-§.s-#;;;;-;;;0
;chimpanzés;;ch-S.im-5.p-p.an-@.z-z.é-e.s-#;;;;-;;;0
;basse;;b-b.a-a.ss-s.e-#;;;;-;;;0
;cour;;c-k.ou-u.r-R;;;;-;;;0
;rase;;r-R.a-a.s-z.e-#;;;;-;;;0
;regardant;;r-R.e-*.g-g.a-a.r-R.d-d.an-@.t-#;;;;-;;;0
;maladroite;;m-m.a-a.l-l.a-a.d-d.r-R.oi-wa.t-t.e-#;;;;-;;;0
;tapée;;t-t.a-a.p-p.é-e.e-#;;;;-;;;0
;coin;;c-k.oin-w5;;;;Word_coin;;;0
;Grégoire;;g-g.r-R.é-e.g-g.oi-wa.r-R.e-#;;;;-;;;1
;trottoir;;t-t.r-R.o-o.tt-t.oi-wa.r-R;;;;-;;;0
;groin;;g-g.r-R.oin-w5;;;;-;;;0
;voit;;v-v.oi-wa.t-#;;;;-;;;0
;étoiles;;é-e.t-t.oi-wa.l-l.e-#.s-#;;;;-;;;0
;parfois;;p-p.a-a.r-R.f-f.oi-wa.s-#;;;;-;;;0
;loir;;l-l.oi-wa.r-R;;;;-;;;0
;soif;;s-s.oi-wa.f-f;;;;-;;;0
;boit;;b-b.oi-wa.t-#;;;;-;;;0
;là;;l-l.à-a;;;;Word_lsym001;;;0
;voilà;;v-v.oi-wa.l-l.à-a;;;;Word_voilsym001;;;0
;déjà;;d-d.é-e.j-Z.à-a;;;;Word_dsym002jsym001;;;0
;âne;;â-A.n-n.e-#;;;;Word_sym005ne;;;0
;pâte;;p-p.â-A.t-t.e-#;;;;Word_psym005te;;;0
;bâton;;b-b.â-A.t-t.on-§;;;;Word_bsym005ton;;;0
;pâle;;p-p.â-A.l-l.e-#;;;;Word_psym005le;;;0
;âme;;â-A.m-m.e-#;;;;Word_sym005me;;;0
;mât;;m-m.â-A.t-#;;;;Word_msym005t;;;0
;dégâts;;d-d.é-e.g-g.â-A.t-#.s-#;;;;Word_dsym002gsym005ts;;;0
;pâtes;;p-p.â-A.t-t.e-#.s-#;;;;Word_psym005tes;;;0
;bâtiment;;b-b.â-A.t-t.i-i.m-m.en-@.t-#;;;;Word_bsym005timent;;;0
;pâtisserie;;p-p.â-A.t-t.i-i.ss-s.e-*.r-R.i-i.e-#;;;;Word_psym005tisserie;;;0
;châton;;ch-S.â-A.t-t.on-§;;;;-;;;0
;bâtir;;b-b.â-A.t-t.i-i.r-R;;;;Word_bsym005tir;;;0
;crâne;;c-k.r-R.â-A.n-n.e-#;;;;Word_crsym005ne;;;0
;mâchoire;;m-m.â-A.ch-S.oi-wa.r-R.e-#;;;;Word_msym005choire;;;0
;fâche;;f-f.â-A.ch-S.e-#;;;;Word_fsym005che;;;0
;mâle;;m-m.â-A.l-l.e-#;;;;Word_msym005le;;;0
;tâche;;t-t.â-A.ch-S.e-#;;;;Word_tsym005che;;;0
;pâté;;p-p.â-A.t-t.é-e;;;;Word_psym005tsym002;;;0
;plâtre;;p-p.l-l.â-A.t-t.r-R.e-#;;;;Word_plsym005tre;;;0
;mâchoires;;m-m.â-A.ch-S.oi-wa.r-R.e-#.s-#;;;;Word_msym005choires;;;0
;fâché;;f-f.â-A.ch-S.é-e;;;;Word_fsym005chsym002;;;0
;ânes;;â-A.n-n.e-#.s-#;;;;Word_sym005nes;;;0
;bâtons;;b-b.â-A.t-t.on-§.s-#;;;;Word_bsym005tons;;;0
;lâcha;;l-l.â-A.ch-S.a-a;;;;Word_lsym005cha;;;0
;Pâques;;p-p.â-A.qu-k.e-#.s-#;;;;Word_Psym005ques;;;0
;mâts;;m-m.â-A.t-#.s-#;;;;Word_msym005ts;;;0
;lâche;;l-l.â-A.ch-S.e-#;;;;Word_lsym005che;;;0
;bâtiments;;b-b.â-A.t-t.i-i.m-m.en-@.t-#.s-#;;;;Word_bsym005timents;;;0
;pâtée;;p-p.â-A.t-t.é-e.e-#;;;;Word_psym005tsym002e;;;0
;fâchée;;f-f.â-A.ch-S.é-e.e-#;;;;Word_fsym005chsym002e;;;0
;lâché;;l-l.â-A.ch-S.é-e;;;;Word_lsym005chsym002;;;0
;pâlit;;p-p.â-A.l-l.i-i.t-#;;;;Word_psym005lit;;;0
;râpé;;r-R.â-A.p-p.é-e;;;;Word_rsym005psym002;;;0
;mâles;;m-m.â-A.l-l.e-#.s-#;;;;Word_msym005les;;;0
;pétri;;p-p.é-e.t-t.r-R.i-i;;;;-;;;0
;pizza;;p-p.i-i.zz-z.a-a;;;;-;;;0
;Jérôme;;j-Z.é-e.r-R.ô-o.m-m.e-#;;;;-;;;1
;califourchon;;c-k.a-a.l-l.i-i.f-f.ou-u.r-R.ch-S.on-§;;;;-;;;0
;Quentin;;qu-k.en-@.t-t.in-5;;;;-;;;1
;tape;;t-t.a-a.p-p.e-#;;;;-;;;0
;Simone;;s-s.i-i.m-m.o-o.n-n.e-#;;;;-;;;1
;finit;;f-f.i-i.n-n.i-i.t-#;;;;-;;;0
;mâche;;m-m.â-A.ch-S.e-#;;;;-;;;0
;mâché;;m-m.â-A.ch-S.é-e;;;;-;;;0
;Annie;;a-a.nn-n.i-i.e-#;;;;-;;;1
;chanson;;ch-S.an-@.s-s.on-§;;;;-;;;0
;dévore;;d-d.é-e.v-v.o-o.r-R.e-#;;;;-;;;0
;au;;au-O;;;;Word_au;;;0
;eau;;eau-O;;;;Word_eau;;;0
;beau;;b-b.eau-O;;;;Word_beau;;;0
;auto;;au-O.t-t.o-o;;;;Word_auto;;;0
;peau;;p-p.eau-O;;;;Word_peau;;;0
;seau;;s-s.eau-O;;;;Word_seau;;;0
;aussi;;au-O.ss-s.i-i;;;;Word_aussi;;;0
;sauf;;s-s.au-O.f-f;;;;Word_sauf;;;0
;veau;;v-v.eau-O;;;;Word_veau;;;0
;faute;;f-f.au-O.t-t.e-#;;;;Word_faute;;;0
;fauve;;f-f.au-O.v-v.e-#;;;;Word_fauve;;;0
;aucun;;au-O.c-k.un-1;;;;Word_aucun;;;0
;autre;;au-O.t-t.r-R.e-#;;;;Word_autre;;;0
;pause;;p-p.au-O.s-z.e-#;;;;Word_pause;;;0
;taupe;;t-t.au-O.p-p.e-#;;;;Word_taupe;;;0
;jaune;;j-Z.au-O.n-n.e-#;;;;Word_jaune;;;0
;bateau;;b-b.a-a.t-t.eau-O;;;;Word_bateau;;;0
;bocaux;;b-b.o-o.c-k.au-O.x-#;;;;Word_bocaux ;;;0
;beauté;;b-b.eau-O.t-t.é-e;;;;Word_beautsym002;;;0
;bureau;;b-b.u-y.r-R.eau-O;;;;Word_bureau;;;0
;épaule;;é-e.p-p.au-O.l-l.e-#;;;;Word_sym002paule;;;0
;faucon;;f-f.au-O.c-k.on-§;;;;Word_faucon;;;0
;gâteau;;g-g.â-A.t-t.eau-O;;;;Word_gsym005teau;;;0
;cadeau;;c-k.a-a.d-d.eau-O;;;;Word_cadeau;;;0
;niveau;;n-n.i-i.v-v.eau-O;;;;Word_niveau;;;0
;pauvre;;p-p.au-O.v-v.r-R.e-#;;;;Word_pauvre;;;0
;râteau;;r-R.â-A.t-t.eau-O;;;;Word_rsym005teau;;;0
;rideau;;r-R.i-i.d-d.eau-O;;;;Word_rideau;;;0
;dinosaures ;;d-d.i-i.n-n.o-o.s-z.au-O.r-R.e-#.s-#;;;;-;;;0
;bois;;b-b.oi-wa.s-#;;;;-;;;0
;chaude;;ch-S.au-O.d-d.e-#;;;;Word_chaude;;;0
;oiseau;;oi-wa.s-z.eau-O;;;;Word_oiseau;;;0
;animaux;;a-a.n-n.i-i.m-m.au-O.x-#;;;;Word_animaux ;;;0
;drapeau;;d-d.r-R.a-a.p-p.eau-O;;;;Word_drapeau;;;0
;corbeau;;c-k.o-o.r-R.b-b.eau-O;;;;Word_corbeau;;;0
;couteau;;c-k.ou-u.t-t.eau-O;;;;Word_couteau;;;0
;manteau;;m-m.an-@.t-t.eau-O;;;;Word_manteau;;;0
;marteau;;m-m.a-a.r-R.t-t.eau-O;;;;Word_marteau;;;0
;plateau;;p-p.l-l.a-a.t-t.eau-O;;;;Word_plateau;;;0
;poireau;;p-p.oi-wa.r-R.eau-O;;;;Word_poireau;;;0
;chevaux;;ch-S.e-*.v-v.au-O.x-#;;;;Word_chevaux ;;;0
;chameau;;ch-S.a-a.m-m.eau-O;;;;Word_chameau;;;0
;chapeau;;ch-S.a-a.p-p.eau-O;;;;Word_chapeau;;;0
;château;;ch-S.â-A.t-t.eau-O;;;;Word_chsym005teau;;;0
;taureau;;t-t.au-O.r-R.eau-O;;;;Word_taureau;;;0
;artichaut;;a-a.r-R.t-t.i-i.ch-S.au-O.t-#;;;;Word_artichaut;;;0
;dinosaure;;d-d.i-i.n-n.o-o.s-z.au-O.r-R.e-#;;;;Word_dinosaure;;;0
;chauffeur;;ch-S.au-O.ff-f.eu-9.r-R;;;;Word_chauffeur;;;0
;chaussure;;ch-S.au-O.ss-s.u-y.r-R.e-#;;;;Word_chaussure;;;0
;astronaute;;a-a.s-s.t-t.r-R.o-o.n-n.au-O.t-t.e-#;;;;Word_astronaute;;;0
;montré;;m-m.on-§.t-t.r-R.é-e;;;;-;;;0
;sont;;s-s.on-§.t-#;;;;-;;;0
;port;;p-p.o-o.r-R.t-#;;;;-;;;0
;pôle;;p-p.ô-o.l-l.e-#;;;;-;;;0
;pingouins;;p-p.in-5.g-g.ou-u.in-5.s-#;;;;-;;;0
;oiseaux;;oi-wa.s-z.eau-O.x-#;;;;-;;;0
;ont;;on-§.t-#;;;;-;;;0
;coupé;;c-k.ou-u.p-p.é-e;;;;-;;;0
;utilisant;;u-y.t-t.i-i.l-l.i-i.s-z.an-@.t-#;;;;-;;;0
;sert;;s-s.e-*.r-R.t-#;;;;-;;;0
;veut;;v-v.eu-2.t-#;;;;-;;;0
;aux;;au-O.x-#;;;;-;;;0
;poireaux;;p-p.oi-wa.r-R.eau-O.x-#;;;;-;;;0
;froide;;f-f.r-R.oi-wa.d-d.e-#;;;;-;;;0
;faux;;f-f.au-O.x-#;;;;-;;;0
;côté;;c-k.ô-o.t-t.é-e;;;;-;;;0
;ruisseau;;r-R.u-8.i-i.ss-s.eau-O;;;;-;;;0
;chantes;;ch-S.an-@.t-t.e-#.s-#;;;;-;;;0
;coupe;;c-k.ou-u.p-p.e-#;;;;-;;;0
;gâteaux;;g-g.â-A.t-t.eau-O.x-#;;;;-;;;0
;lève;;l-l.è-E.v-v.e-#;;;;-;;;0
;dès;;d-d.è-E.s-#;;;;Word_dsym006s;;;0
;bête;;b-b.ê-E.t-t.e-#;;;;Word_bsym007te;;;0
;être;;ê-E.t-t.r-R.e-#;;;;Word_sym007tre;;;0
;fête;;f-f.ê-E.t-t.e-#;;;;Word_fsym007te;;;0
;même;;m-m.ê-E.m-m.e-#;;;;Word_msym007me;;;0
;mère;;m-m.è-E.r-R.e-#;;;;Word_msym006re;;;0
;Noël;;n-n.o-o.ë-E.l-l;;;;Word_nosym008l;;;1
;père;;p-p.è-E.r-R.e-#;;;;Word_psym006re;;;0
;prêt;;p-p.r-R.ê-E.t-#;;;;Word_prsym007t;;;0
;rêve;;r-R.ê-E.v-v.e-#;;;;Word_rsym007ve;;;0
;tête;;t-t.ê-E.t-t.e-#;;;;Word_tsym007te;;;0
;tète;;t-t.è-E.t-t.e-#;;;;Word_tsym006te;;;0
;très;;t-t.r-R.è-E.s-#;;;;Word_trsym006s;;;0
;après;;a-a.p-p.r-R.è-E.s-#;;;;Word_aprsym007s;;;0
;élève;;é-e.l-l.è-E.v-v.e-#;;;;Word_sym002lsym006ve;;;0
;fière;;f-f.i-j.è-E.r-R.e-#;;;;Word_fisym006re;;;0
;forêt;;f-f.o-o.r-R.ê-E.t-#;;;;Word_forsym007t;;;0
;frère;;f-f.r-R.è-E.r-R.e-#;;;;Word_frsym006re;;;0
;guêpe;;gu-g.ê-E.p-p.e-#;;;;Word_gusym007pe;;;0
;canoë;;c-k.a-a.n-n.o-o.ë-E;;;;Word_canosym008;;;0
;crème;;c-k.r-R.è-E.m-m.e-#;;;;Word_crsym007me;;;0
;crêpe;;c-k.r-R.ê-E.p-p.e-#;;;;Word_crsym007pe;;;0
;pêche;;p-p.ê-E.ch-S.e-#;;;;Word_psym007che;;;0
;règle;;r-R.è-E.g-g.l-l.e-#;;;;Word_rsym006gle;;;0
;chêne;;ch-S.ê-E.n-n.e-#;;;;Word_chsym007ne;;;0
;zèbre;;z-z.è-E.b-b.r-R.e-#;;;;Word_zsym006bre;;;0
;bêtise;;b-b.ê-E.t-t.i-i.s-z.e-#;;;;Word_bsym007tise;;;0
;colère;;c-k.o-o.l-l.è-E.r-R.e-#;;;;Word_colsym006re;;;0
;sirène;;s-s.i-i.r-R.è-E.n-n.e-#;;;;Word_sirsym006ne;;;0
;vipère;;v-v.i-i.p-p.è-E.r-R.e-#;;;;Word_vipsym006re;;;0
;fenêtre;;f-f.e-*.n-n.ê-E.t-t.r-R.e-#;;;;Word_fensym007tre;;;0
;mystère;;m-m.y-i.s-s.t-t.è-E.r-R.e-#;;;;Word_mystsym006re;;;0
;paupière;;p-p.au-O.p-p.i-j.è-E.r-R.e-#;;;;Word_paupisym006me;;;0
;quatrième;;qu-k.a-a.t-t.r-R.i-j.è-E.m-m.e-#;;;;Word_quatrisym006me;;;0
;poussière;;p-p.ou-u.ss-s.i-j.è-E.r-R.e-#;;;;Word_poussisym006re;;;0
;pèle;;p-p.è-E.l-l.e-#;;;;-;;;0
;part;;p-p.a-a.r-R.t-#;;;;-;;;0
;rivière;;r-R.i-i.v-v.i-i.è-E.r-R.e-#;;;;-;;;0
;peur;;p-p.eu-2.r-R;;;;-;;;0
;rapides;;r-R.a-a.p-p.i-i.d-d.e-#.s-#;;;;-;;;0
;pêches;;p-p.ê-E.ch-S.e-#.s-#;;;;-;;;0
;préfères;;p-p.r-R.é-e.f-f.è-E.r-R.e-#.s-#;;;;-;;;0
;piqué;;p-p.i-i.qu-k.é-e;;;;-;;;0
;juste;;j-Z.u-y.s-s.t-t.e-#;;;;-;;;0
;leurs;;l-l.eu-2.r-R.s-#;;;;-;;;0
;coeur;;c-k.oeu-9.r-R;;;;Word_coeur;;;0
;soeur;;s-s.oeu-9.r-R;;;;Word_soeur;;;0
;oeuf;;oeu-9.f-f;;;;Word_oeuf;;;0
;boeuf;;b-b.oeu-9.f-f;;;;Word_boeuf;;;0
;manoeuvre;;m-m.a-a.n-n.oeu-9.v-v.r-R.e-#;;;;Word_manoeuvre;;;0
;restaurant;;r-R.e-*.s-s.t-t.au-O.r-R.an-@.t-#;;;;-;;;0
;cuit;;c-k.u-8.i-i.t-#;;;;-;;;0
;amoureuse;;a-a.m-m.ou-u.r-R.eu-2.s-z.e-#;;;;-;;;0
;crêpes;;c-k.r-R.ê-E.p-p.e-#.s-#;;;;-;;;0
;chaudes;;ch-S.au-O.d-d.e-#.s-#;;;;-;;;0
;tond;;t-t.on-§.d-#;;;;-;;;0
;trop;;t-t.r-R.o-o.p-#;;;;-;;;0
;lentement;;l-l.en-@.t-#.e-*.m-m.en-@.t-#;;;;-;;;0
;entend;;en-@.t-t.en-@.d-#;;;;Word_entend;;;0
;accord;;a-a.cc-k.o-o.r-R.d-#;;;;Word_accord;;;0
;bavard;;b-b.a-a.v-v.a-a.r-R.d-#;;;;Word_bavard;;;0
;blond;;b-b.l-l.on-§.d-#;;;;Word_blond;;;0
;blanc;;b-b.l-l.an-@.c-#;;;;Word_blanc;;;0
;beaucoup;;b-b.eau-O.c-k.ou-u.p-#;;;;Word_beaucoup;;;0
;brigand;;b-b.r-R.i-i.g-g.an-@.d-#;;;;Word_brigand;;;0
;Édouard;;é-e.d-d.ou-u.a-a.r-R.d-#;;;;-;;;1
;boulevard;;b-b.ou-u.l-l.e-#.v-v.a-a.r-R.d-#;;;;Word_boulevard;;;0
;étang;;é-e.t-t.an-@.g-#;;;;Word_sym002tang;;;0
;fond;;f-f.on-§.d-#;;;;Word_fond;;;0
;froid;;f-f.r-R.oi-wa.d-#;;;;Word_froid;;;0
;foulard;;f-f.ou-u.l-l.a-a.r-R.d-#;;;;Word_foulard;;;0
;fusil;;f-f.u-y.s-z.i-i.l-#;;;;Word_fusil;;;0
;guépard;;gu-g.é-e.p-p.a-a.r-R.d-#;;;;Word_gusym002pard;;;0
;grand;;g-g.r-R.an-@.d-#;;;;Wod_grand ;;;0
;gourmand;;g-g.ou-u.r-R.m-m.an-@.d-#;;;;Word_gourmand;;;0
;quand;;qu-k.an-@.d-#;;;;Word_quand;;;0
;canard;;c-k.a-a.n-n.a-a.r-R.d-#;;;;Wod_canard;;;0
;crapaud;;c-k.r-R.a-a.p-p.au-O.d-#;;;;Word_crapaud;;;0
;coup;;c-k.ou-u.p-#;;;;Word_coup;;;0
;long;;l-l.on-§.g-#;;;;Word_long;;;0
;léopard;;l-l.é-e.o-o.p-p.a-a.r-R.d-#;;;;Word_lsym002opard;;;0
;lézard;;l-l.é-e.z-z.a-a.r-R.d-#;;;;Word_lsym002zard;;;0
;loup;;l-l.ou-u.p-#;;;;Word_loup;;;0
;lourd;;l-l.ou-u.r-R.d-#;;;;Word_lourd;;;0
;noeud;;n-n.oeu-9.d-#;;;;Word_noeud;;;0
;nid;;n-n.i-i.d-#;;;;Word_nid;;;0
;nord;;n-n.o-o.r-R.d-#;;;;Word_nord;;;0
;pond;;p-p.on-§.d-#;;;;Word_pond;;;0
;plafond;;p-p.l-l.a-a.f-f.on-§.d-#;;;;Word_plafond;;;0
;glands;;g-g.l-l.an-@.d-#.s-#;;;;-;;;0
;noix;;n-n.oi-wa.x-#;;;;-;;;0
;porc;;p-p.o-o.r-R.c-#;;;;Word_porc;;;0
;renard;;r-R.e-*.n-n.a-a.r-R.d-#;;;;Word_renard;;;0
;bloque;;b-b.l-l.o-o.qu-k.e-#;;;;-;;;0
;retard;;r-R.e-*.t-t.a-a.r-R.d-#;;;;Word_retard;;;0
;riz;;r-R.i-i.z-#;;;;Word_riz;;;0
;sirop;;s-s.i-i.r-R.o-o.p-#;;;;Word_sirop;;;0
;chaud;;ch-S.au-O.d-#;;;;Word_chaud;;;0
;tronc;;t-t.r-R.on-§.c-#;;;;Word_tronc;;;0
;longtemps;;l-l.on-§.g-#.t-t.em-@.p-#.s-#;;;;-;;;0
;prend;;p-p.r-R.en-@.d-#;;;;-;;;0
;mangé;;m-m.an-@.g-g.é-e;;;;-;;;0
;Gaëlle;;g-g.a-a.ë-E.ll-l.e-#;;;;-;;;1
;barbotte;;b-b.a-a.r-R.b-b.o-o.tt-t.e-#;;;;-;;;0
;gourmande;;g-g.ou-u.r-R.m-m.an-@.d-#.e-#;;;;-;;;0
;brigands;;b-b.r-R.i-i.g-g.an-@.d-#.s-#;;;;-;;;0
;galop;;g-g.a-a.l-l.o-o.p-#;;;;-;;;0
;crocs;;c-k.r-R.o-o.c-#.s-#;;;;-;;;0
;saute;;s-s.au-O.t-t.e-#;;;;-;;;0
;pétards;;p-p.é-e.t-t.a-a.r-R.d-#.s-#;;;;-;;;0
;têtards;;t-t.ê-E.t-t.a-a.r-R.d-#.s-#;;;;-;;;0
;enfuient;;en-@.f-f.u-8.i-i.ent-#;;;;-;;;0
;mettent;;m-m.e-*.tt-t.ent-#;;;;-;;;0
;rang;;r-R.an-@.g-#.s-#;;;;-;;;0
;sautent;;s-s.au-O.t-t.ent-#;;;;-;;;0
;vert;;v-v.e-*.r-R.t-#;;;;-;;;0
;draps;;d-d.r-R.a-a.p-#.s-#;;;;-;;;0
;veux;;v-v.eu-2.x-#;;;;-;;;0
;ligne;;l-l.i-i.gn-N.e-#;;;;Word_ligne;;;0
;signe;;s-s.i-i.gn-N.e-#;;;;Word_signe;;;0
;vigne;;v-v.i-i.gn-N.e-#;;;;Word_vigne;;;0
;agneau;;a-a.gn-N.eau-O;;;;Word_agneau;;;0
;mignon;;m-m.i-i.gn-N.on-§;;;;Word_mignon;;;0
;gagnant;;g-g.a-a.gn-N.an-@.t-#;;;;Word_gagnant;;;0
;guignol;;gu-g.i-i.gn-N.o-o.l-l;;;;Word_guignol;;;0
;poignée;;p-p.oi-wa.gn-N.é-e.e-#;;;;Word_poignsym002e;;;0
;campagne;;c-k.am-@.p-p.a-a.gn-N.e-#;;;;Word_campagne;;;0
;montagne;;m-m.on-§.t-t.a-a.gn-N.e-#;;;;Word_montagne ;;;0
;compagnon;;c-k.om-§.p-p.a-a.gn-N.on-§;;;;Word_compagnon ;;;0
;compagnie;;c-k.om-§.p-p.a-a.gn-N.i-i.e-#;;;;Word_compagnie ;;;0
;rossignol;;r-R.o-o.ss-s.i-i.gn-N.o-o.l-l;;;;Word_rossignol;;;0
;champagne;;ch-S.am-@.p-p.a-a.gn-N.e-#;;;;Word_champagne;;;0
